Country,Year,GDP,GDP Per Capita,GDP PPP,GDP PPP Per Capita,Access to electricity (% of population),Population,Life Expectancy,Health Percentage Expenditure,Total Health Expenditure,Adult Mortality,Infant Deaths per 1000 population,Under-Five Deaths per 1000,Hepatitis B Immunisation,Polio Immunisation (%),Measles Reported Cases per 1000 population,Average Body Mass Index,Diphtheria Immunisation (%),HIV/AIDS Deaths per 1000 population,Country Classification
Mozambique,2006,8312078525,394.3091053,17033254634,808.0250174,12.89014149,21080108,51.5,58.59644487,6.51,434,78,113,75,73,183,18.9,78,16.3,Least Developed Country
Mozambique,2007,9366742309,432.1784914,18843132144,869.4160845,13.95017719,21673319,52.4,53.9502789,5.25,425,74,108,75,75,267,19.3,75,14.1,Least Developed Country
Mozambique,2008,11494837053,516.0050958,20609873125,925.1805404,13.57122385,22276596,53.5,0.796915785,4.91,45,72,104,75,74,4,19.7,75,12.6,Least Developed Country
Mozambique,2009,10911698208,476.6033025,22078177805,964.3349966,15,22894718,54.5,39.75216936,5.43,4,70,101,74,74,60,2.1,74,11.3,Least Developed Country
Mozambique,2010,10154238250,431.5155999,23784600916,1010.752956,17.25792313,23531567,55,5.743393664,5.38,47,69,98,74,73,2321,2.5,74,10.8,Least Developed Country
Mozambique,2011,13131168012,542.8906672,26079156559,1078.208023,20.2,24187500,55.6,40.80617976,6.23,47,66,94,76,73,177,2.9,76,9.6,Least Developed Country
Mozambique,2012,14534278446,584.5822952,28508558866,1146.640945,19.54319191,24862673,56.1,49.90987221,5.58,48,64,90,76,73,145,21.3,76,6.9,Least Developed Country
Mozambique,2013,16018848991,626.6970937,31028923104,1213.928413,20.70084572,25560752,56.6,5.813338496,5.9,46,62,87,78,78,8,21.8,78,5.1,Least Developed Country
Mozambique,2014,16961127046,645.2485414,33955067194,1291.745385,21.86450768,26286192,57.6,54.91159475,6.98,375,61,84,79,79,9,22.2,79,4.1,Least Developed Country
Mozambique,2015,14798439527,547.2390718,36625468635,1354.391956,24,27042001,59,0,,355,60,81,8,8,79,22.6,8,3.9,Least Developed Country
Myanmar,2000,8905066164,190.6062441,47920883563,1025.710474,44.11086655,46719698,61.6,2.511437292,1.84,243,73,100,,88,845,13.6,82,0.4,Least Developed Country
Myanmar,2001,6477790688,137.1683296,54527373747,1154.626498,44.86624146,47225119,61.9,1.917164,1.8,239,72,98,,77,2519,14.1,73,0.4,Least Developed Country
Myanmar,2002,6777632512,142.0822891,62050783540,1300.796015,47,47702163,62.2,3.421880938,2.5,235,71,96,,84,736,14.6,79,0.4,Least Developed Country
Myanmar,2003,10467109978,217.3903964,71952964416,1494.38417,46.3460083,48148907,62.5,3.824212472,1.97,231,69,93,8,86,830,15.2,78,0.5,Least Developed Country
Myanmar,2004,10567354056,217.5942602,83913031639,1727.868106,47.08253098,48564489,62.8,4.15451614,1.97,228,66,90,39,92,1329,15.7,82,0.5,Least Developed Country
Myanmar,2005,11986972419,244.8823149,98267662507,2007.513811,47.82489395,48949931,63.1,2.793843188,1.83,224,64,87,62,86,314,16.4,73,0.5,Least Developed Country
Myanmar,2006,14502553710,294.1631873,1.14E+11,2322.057626,48.5791626,49301049,63.4,4.632776304,1.78,22,61,83,75,82,760,17,82,0.6,Least Developed Country
Myanmar,2007,20182477481,406.7286564,1.32E+11,2653.118669,49.35139847,49621479,63.7,0.5305728,1.68,217,58,78,85,84,1088,17.6,86,0.6,Least Developed Country
Myanmar,2008,31862554102,638.1490599,1.48E+11,2963.697788,50.14615631,49929642,58.2,9.53048032,1.87,296,59,96,85,85,333,18.3,85,0.6,Least Developed Country
Myanmar,2009,36906181381,734.4460214,1.65E+11,3280.27466,50.96194458,50250366,64.3,11.05247903,2.5,211,52,69,91,9,329,19.1,9,0.6,Least Developed Country
Myanmar,2010,49540813342,979.0514559,1.83E+11,3613.0185,48.8,50600827,64.6,17.48293752,1.92,29,49,65,92,9,190,19.8,9,0.5,Least Developed Country
Myanmar,2011,59977326086,1176.242523,1.97E+11,3864.959995,52.64458084,50990612,65,21.23698847,1.87,27,47,61,4,9,2046,2.5,84,0.5,Least Developed Country
Myanmar,2012,59937797559,1165.794216,2.16E+11,4193.131931,53.5054245,51413703,65.4,38.4279083,2.22,25,44,58,58,87,2175,21.3,84,0.5,Least Developed Country
Myanmar,2013,60269734045,1162.331149,2.38E+11,4587.085681,54.37528229,51852464,65.8,38.33793462,2.16,22,42,55,75,76,1010,22.1,75,0.4,Least Developed Country
Myanmar,2014,65446402659,1251.824429,2.62E+11,5005.998792,52,52280816,66.2,45.33788677,2.28,21,40,52,88,88,122,22.9,88,0.3,Least Developed Country
Myanmar,2015,59687373958,1133.002158,2.83E+11,5372.241365,60.5,52680724,66.5,0,,199,39,50,89,89,6,23.8,89,0.3,Least Developed Country
Namibia,2000,3908661518,2178.033291,9337218559,5203.001789,36.5,1794583,55.9,35.80978512,6.11,41,3,4,,8,469,24.5,79,22.8,Developing Country
Namibia,2001,3546783708,1944.863677,9654423613,5293.961898,36.64488602,1823667,55,205.8078833,6.18,426,3,4,,79,416,25.1,78,23.9,Developing Country
Namibia,2002,3361251198,1815.401947,10276764128,5550.450267,37.58753967,1851519,54,203.7322893,6.17,452,3,4,,78,1278,25.8,77,24.6,Developing Country
Namibia,2003,4931312147,2624.276532,10911418707,5806.685764,38.52390671,1879113,53.3,294.6571552,6.52,471,3,4,,82,262,26.5,79,24.7,Developing Country
Namibia,2004,6606858786,3463.191617,12580001844,6594.20132,39.4600563,1907737,52.9,368.2848258,6.47,483,3,4,,81,4,27.2,81,24,Developing Country
Namibia,2005,7261333795,3746.207427,13299954110,6861.602602,40.4020462,1938316,53.7,457.7200522,7.32,477,3,4,,86,4,27.9,86,22.1,Developing Country
Namibia,2006,7978734402,4047.411124,14671635386,7442.551321,41.35594177,1971318,55.2,459.1572399,7.2,431,3,4,,74,3,28.7,86,19.2,Developing Country
Namibia,2007,8740865600,4356.24017,15875396839,7911.921379,43.7,2006516,57.3,62.11039296,6.99,356,3,4,,81,21,29.4,86,15.2,Developing Country
Namibia,2008,8486721917,4153.272328,16613044938,8130.170931,43.32218933,2043382,59.6,59.55033546,7.15,317,3,4,,83,0,3.2,83,11.7,Developing Country
Namibia,2009,8876191121,4265.268993,16789239108,8067.71959,44.33760071,2081039,60.6,575.6748069,8.5,36,3,4,,83,4076,31,83,8.7,Developing Country
Namibia,2010,11282192605,5324.609501,18010634844,8500.085113,45.37103653,2118877,61,719.5535161,7.89,299,3,4,83,83,3138,31.8,83,6.2,Developing Country
Namibia,2011,12409629836,5753.995152,19322996885,8959.528355,46.41949081,2156698,61.8,7.896234931,8.78,268,3,4,82,85,79,32.5,82,4.7,Developing Country
Namibia,2012,13016272899,5930.567387,20690409327,9427.112334,47.4799614,2194777,62.7,796.8734263,8.24,232,3,4,84,84,86,33.3,84,3.7,Developing Country
Namibia,2013,12717790501,5694.09283,22235604072,9955.470938,47.4,2233506,63.3,760.6550553,8.53,232,3,3,89,89,1028,34.1,89,2.5,Developing Country
Namibia,2014,12786078004,5624.145234,24095331316,10598.68732,49.62493515,2273426,63.6,751.3982719,8.93,242,2,3,88,88,477,34.9,88,2.2,Developing Country
Namibia,2015,11571141027,4998.546818,25835207465,11160.3941,50.70343018,2314901,63.4,0,,248,2,3,92,92,212,35.7,92,2.1,Developing Country
Nepal,2000,5494252208,229.4903926,29088066644,1214.984602,27.53760529,23941099,62.2,17.9123368,5.43,238,46,62,,74,9397,11.4,74,0.1,Least Developed Country
Nepal,2001,6007061224,246.725812,31152912010,1279.532075,24.6,24347113,62.9,21.92813881,5.36,23,43,58,,73,10849,11.9,72,0.1,Least Developed Country
Nepal,2002,6050875807,244.7208435,31683697369,1281.411385,35.39025497,24725625,62.8,23.18394594,5.6,238,40,54,,72,6749,12.4,72,0.1,Least Developed Country
Nepal,2003,6330473097,252.4023518,33545240081,1337.48258,39.30412292,25080880,63.9,2.79096532,5.48,22,38,50,2,76,13344,12.9,78,0.1,Least Developed Country
Nepal,2004,7273938315,286.1576726,36061428615,1418.661258,37.2,25419337,64.3,31.93187316,5.82,218,35,47,27,8,12074,13.4,8,0.2,Least Developed Country
Nepal,2005,8130258041,315.80563,38478445101,1494.627788,47.13725662,25744500,65.1,4.259752532,5.72,28,33,44,41,78,5023,13.9,75,0.2,Least Developed Country
Nepal,2006,9043715356,346.9453313,40976711853,1571.995392,51.2,26066687,65.8,45.87989927,5.7,21,31,41,69,91,2838,14.4,89,0.2,Least Developed Country
Nepal,2007,10325618017,391.3800572,43512958532,1649.306043,55.018013,26382586,66.4,52.22906505,5.84,194,29,38,82,82,1415,14.9,82,0.2,Least Developed Country
Nepal,2008,12545438605,470.455459,47067320713,1765.030197,58.98989487,26666581,66.9,70.27113179,6.44,189,27,35,82,82,2089,15.4,82,0.2,Least Developed Country
Nepal,2009,12854985464,478.1732528,49576002616,1844.103091,62.98280716,26883531,67.4,6.19357029,6.41,183,25,32,89,93,189,15.9,89,0.2,Least Developed Country
Nepal,2010,16002656434,592.4012071,52569296797,1946.059081,66.9937439,27013207,67.9,84.62302524,6.43,178,23,30,82,83,190,16.4,82,0.2,Least Developed Country
Nepal,2011,18913574371,699.4349504,55503825717,2052.563668,76.3,27041220,68.3,112.1229028,6.73,172,22,27,92,92,2359,16.9,92,0.2,Least Developed Country
Nepal,2012,18851513891,698.4846468,59272944720,2196.175973,75.05766296,26989160,68.7,80.58788376,5.89,167,20,25,9,9,3362,17.4,9,0.2,Least Developed Country
Nepal,2013,19271168018,715.953293,62803390526,2333.241774,79.10464478,26916795,69.1,80.15505125,5.69,162,19,24,92,92,1861,18,92,0.1,Least Developed Country
Nepal,2014,20002968838,743.4394641,67824007260,2520.777991,84.9,26905982,69.4,8.523486403,5.8,158,18,22,92,92,1279,18.5,92,0.1,Least Developed Country
Nepal,2015,21410840909,792.5528319,70827105300,2621.766381,87.21362305,27015033,69,0,,165,17,21,91,9,1599,19.1,91,0.1,Least Developed Country
Netherlands,2000,4.12807E+11,25920.02933,5.08E+11,31873.88505,100,15926188,78.2,2944.640134,7.42,84,1,1,,97,1019,51.8,97,0.1,Developed Country
Netherlands,2001,4.26574E+11,26630.70415,5.33E+11,33252.2109,100,16018112,78.4,3054.515582,7.79,82,1,1,,97,0,52.6,97,0.1,Developed Country
Netherlands,2002,4.65369E+11,28886.32227,5.56E+11,34529.68435,100,16110355,78.5,3455.197053,8.34,81,1,1,,97,3,53.4,97,0.1,Developed Country
Netherlands,2003,5.71863E+11,35298.1462,5.53E+11,34163.08176,100,16200948,78.8,4472.6114,8.46,8,1,1,,98,4,54.2,98,0.1,Developed Country
Netherlands,2004,6.50533E+11,39941.38548,5.83E+11,35765.28258,100,16287183,79.3,5170.130703,8.52,77,1,1,,98,11,55,98,0.1,Developed Country
Netherlands,2005,6.78534E+11,41457.04292,6.14E+11,37516.86078,100,16367153,79.5,6577.508136,9.6,72,1,1,,96,4,55.8,96,0.1,Developed Country
Netherlands,2006,7.26649E+11,44199.82243,6.70E+11,40737.02308,100,16440091,79.9,8344.010392,9.36,71,1,1,,96,1,56.5,96,0.1,Developed Country
Netherlands,2007,8.3942E+11,50853.41686,7.19E+11,43564.43868,100,16506652,80.4,9689.732784,9.36,68,1,1,,97,10,57.3,97,0.1,Developed Country
Netherlands,2008,9.36228E+11,56507.86324,7.63E+11,46076.94989,100,16568105,80.5,10873.40554,9.57,68,1,1,,97,109,57.9,97,0.1,Developed Country
Netherlands,2009,8.57933E+11,51600.69785,7.37E+11,44308.76349,100,16626379,80.8,96.8585885,1.29,65,1,1,,97,15,58.6,97,0.1,Developed Country
Netherlands,2010,8.3639E+11,50134.48403,7.48E+11,44857.99349,100,16682927,80.8,1035.621437,1.48,64,1,1,,97,15,59.3,97,0.1,Developed Country
Netherlands,2011,8.93757E+11,53396.28919,7.78E+11,46473.41558,100,16738191,81.1,1047.370244,1.53,63,1,1,2,97,51,59.9,97,0.1,Developed Country
Netherlands,2012,8.28947E+11,49366.02056,7.92E+11,47168.25661,100,16791850,81.1,1162.656768,11.1,62,1,1,2,97,10,6.5,97,0.1,Developed Country
Netherlands,2013,8.6668E+11,51454.82726,8.27E+11,49127.2686,100,16843512,81.4,1475.030397,11.4,6,1,1,51,97,2632,61,97,0.1,Developed Country
Netherlands,2014,8.79635E+11,52072.46997,8.30E+11,49153.04046,100,16892517,81.7,1491.703605,1.9,58,1,1,92,96,140,61.6,96,0.1,Developed Country
Netherlands,2015,7.57999E+11,44750.11431,8.52E+11,50306.31737,100,16938492,81.5,0,,57,1,1,94,95,7,62.1,95,0.1,Developed Country
New Zealand,2000,52623281957,13636.53564,83024287439,21514.50105,100,3858992,78.8,2143.021083,7.47,87,0,0,9,82,65,58.9,9,0.1,Developed Country
New Zealand,2001,53872425917,13785.3734,87313103274,22342.48247,100,3907941,78.7,2205.98595,7.58,83,0,0,9,82,65,59.6,9,0.1,Developed Country
New Zealand,2002,66628222189,16811.71492,92024844754,23219.82194,100,3963202,79,2892.257132,7.89,83,0,0,89,84,21,6.3,9,0.1,Developed Country
New Zealand,2003,88250885550,21941.63647,96521596826,23997.96643,100,4022074,79.3,3661.792922,7.71,82,0,0,89,86,66,6.9,9,0.1,Developed Country
New Zealand,2004,1.03906E+11,25464.50044,1.03E+11,25123.98382,100,4080421,79.5,442.3774869,7.89,79,0,0,88,87,33,61.5,89,0.1,Developed Country
New Zealand,2005,1.14719E+11,27741.14458,1.06E+11,25668.39705,100,4135353,80.1,491.055852,8.25,78,0,0,87,89,20,62.1,89,0.1,Developed Country
New Zealand,2006,1.11607E+11,26662.6961,1.16E+11,27749.66431,100,4185882,80.1,496.2228007,8.65,76,0,0,87,89,20,62.6,89,0.1,Developed Country
New Zealand,2007,1.37315E+11,32438.72556,1.24E+11,29321.70979,100,4233046,80.3,606.3106561,8.35,76,0,0,88,88,25,63.2,88,0.1,Developed Country
New Zealand,2008,1.3328E+11,31153.53425,1.27E+11,29732.40715,100,4278156,80.4,6761.288966,1.7,75,0,0,9,89,0,63.8,89,0.1,Developed Country
New Zealand,2009,1.21337E+11,28065.66887,1.32E+11,30552.40322,100,4323338,80.7,63.57705167,11.21,73,0,0,93,92,198,64.3,92,0.1,Developed Country
New Zealand,2010,1.46581E+11,33542.09081,1.36E+11,31114.59804,100,4370060,81.2,6664.148708,11.2,71,0,0,9,93,43,64.8,93,0.1,Developed Country
New Zealand,2011,1.68462E+11,38125.01188,1.44E+11,32477.66383,100,4418674,81,8342.405764,11.24,72,0,0,95,95,597,65.3,95,0.1,Developed Country
New Zealand,2012,1.76193E+11,39430.32,1.45E+11,32540.59065,100,4468462,81.4,924.5653683,11.53,7,0,0,93,93,68,65.9,93,0.1,Developed Country
New Zealand,2013,1.90521E+11,42164.51058,1.61E+11,35606.86663,100,4518519,81.9,10019.0763,11.17,69,0,0,93,92,8,66.4,92,0.1,Developed Country
New Zealand,2014,2.00696E+11,43939.86319,1.68E+11,36788.93291,100,4567522,81.9,1040.278436,11.3,67,0,0,93,93,280,66.9,93,0.1,Developed Country
New Zealand,2015,1.75563E+11,38045.71437,1.72E+11,37322.28183,100,4614527,82,0,,66,0,0,92,92,10,67.5,92,0.1,Developed Country
Nicaragua,2000,5107329007,1007.499839,13778548578,2718.032351,72.82972717,5069310,69.7,15.25518816,5.39,192,4,5,83,85,0,42.8,83,0.4,Developing Country
Nicaragua,2001,5323146566,1034.551387,14497680347,2817.618325,72.22158,5145367,70.1,22.35595448,5.26,193,4,5,87,89,0,43.5,87,0.4,Developing Country
Nicaragua,2002,5224213018,1000.936715,14838031868,2842.903002,73.83669281,5219324,70.5,2.092343893,5.71,197,4,5,85,85,0,44.2,85,0.4,Developing Country
Nicaragua,2003,5322454926,1005.733044,15494561437,2927.858037,74.32772064,5292115,70.9,2.542436908,6.12,198,4,5,86,86,0,44.9,86,0.3,Developing Country
Nicaragua,2004,5795568205,1080.269119,16756964956,3123.426579,74.81852722,5364930,71.3,36.81621175,6.13,194,4,4,79,8,0,45.7,79,0.3,Developing Country
Nicaragua,2005,6321335612,1162.289685,18018887562,3313.092112,73.821815,5438692,71.8,218.5716179,6.11,194,3,4,86,87,0,46.4,86,0.3,Developing Country
Nicaragua,2006,6763671611,1226.690188,19335020560,3506.687103,75.82373047,5513757,72.3,21.41123529,6.33,17,3,4,88,88,0,47.1,88,0.3,Developing Country
Nicaragua,2007,7423377429,1327.958816,20862186906,3732.01084,76.35025024,5590066,72.7,253.0007812,6.91,173,3,4,93,93,0,47.9,93,0.2,Developing Country
Nicaragua,2008,8496965842,1499.261014,21998661039,3881.589671,76.89929199,5667436,73.2,275.064434,6.98,169,3,3,97,97,0,48.6,97,0.2,Developing Country
Nicaragua,2009,8298695145,1444.372162,21436470319,3730.977033,77.916313,5745538,73.6,292.753101,6.82,163,3,3,98,99,0,49.4,98,0.2,Developing Country
Nicaragua,2010,8758622329,1503.869352,22642727321,3887.79221,78.05745697,5824058,73.9,302.7045411,6.58,154,3,3,98,99,0,5.2,98,0.1,Developing Country
Nicaragua,2011,9774316692,1655.812085,24575864515,4163.259156,78.66056824,5903035,74.2,321.6132593,6.39,147,3,3,98,99,0,5.9,98,0.1,Developing Country
Nicaragua,2012,10532001130,1760.459393,26674445290,4458.723197,79.2756958,5982530,74.5,334.8174246,8.4,157,2,3,98,99,0,51.7,98,0.1,Developing Country
Nicaragua,2013,10982972256,1811.635645,28479816845,4697.731193,79.89984131,6062462,74.7,366.4841804,8.43,157,2,3,98,99,0,52.4,98,0.1,Developing Country
Nicaragua,2014,11880438824,1934.063696,30407027435,4950.080442,81.853073,6142734,75,473.1238124,9.4,148,2,3,98,99,0,53.2,98,0.1,Developing Country
Nicaragua,2015,12747741540,2048.41109,32205093514,5174.977112,81.16313934,6223234,75.2,0,,145,2,2,98,99,0,54,98,0.1,Developing Country
Niger,2000,1798374468,158.7049188,6806586152,600.6750661,6.481481481,11331561,48.2,13.35783844,6.1,284,58,128,,41,21319,13.6,34,1.5,Least Developed Country
Niger,2001,1945327565,165.5405759,7450053197,633.9734857,8.3606987,11751364,48.9,1.817829717,7.1,283,57,127,,42,61208,13.9,36,1.6,Least Developed Country
Niger,2002,2170481509,178.0544418,7794865801,639.4481931,8.817951202,12189988,49.7,17.58722718,6.55,282,57,124,,43,31584,14.3,39,1.6,Least Developed Country
Niger,2003,2731416346,215.9566744,8360423945,661.0084742,9.268918991,12647983,50.4,20.26876572,6.23,28,56,121,,44,54190,14.6,41,1.6,Least Developed Country
Niger,2004,3052898739,232.5856119,8594089796,654.742199,9.719666481,13125914,51.2,20.86118432,6.61,279,56,118,,45,63057,15,43,1.6,Least Developed Country
Niger,2005,3405134832,249.9278014,9260571322,679.7011996,7.1,13624474,52.1,3.751715442,7.15,278,55,114,,46,2183,15.4,45,1.6,Least Developed Country
Niger,2006,3646728060,257.8291893,10094182441,713.6739653,9.3,14143969,52.9,43.42193066,7.39,277,54,110,,52,59,15.7,51,1.5,Least Developed Country
Niger,2007,4291363391,292.2196346,10691493061,728.0353377,11.1312151,14685404,53.8,35.80929749,6.94,276,53,106,,57,282,16.1,57,1.4,Least Developed Country
Niger,2008,5403363917,354.297734,11944463429,783.1966145,11.64019966,15250913,54.5,40.37835666,6.76,272,52,102,,68,1317,16.5,67,1.3,Least Developed Country
Niger,2009,5397121856,340.6600536,11949747596,754.2541683,12.17021084,15843131,55.4,5.665405066,6.98,263,51,99,71,71,801,16.9,71,1.1,Least Developed Country
Niger,2010,5718589799,347.3385031,13100141933,795.6828256,12.71824646,16464025,56.3,5.883760536,6.36,252,50,95,7,75,372,17.3,7,0.9,Least Developed Country
Niger,2011,6409169890,374.4818008,13679116082,799.2579557,14.3,17114770,57.1,32.22493445,6.66,241,50,93,75,4,771,17.7,75,0.7,Least Developed Country
Niger,2012,6942209595,390.1167778,15593498779,876.2751131,14.4,17795209,57.8,29.75517982,6.11,232,49,90,71,71,272,18.1,71,0.7,Least Developed Country
Niger,2013,7667951988,414.3878652,16703098921,902.6610385,14.44045448,18504287,58.3,31.50243237,5.9,227,49,89,67,56,1224,18.5,67,0.6,Least Developed Country
Niger,2014,8229730067,427.7366018,18300479019,951.1593507,15.03054428,19240182,58.9,3.304039899,5.82,223,49,88,68,67,1142,18.9,68,0.5,Least Developed Country
Niger,2015,7217666361,360.8533131,19298366103,964.8380788,16.6,20001663,59.2,0,,22,49,87,65,65,7693,19.3,65,0.4,Least Developed Country
Nigeria,2000,46386011231,379.3306319,2.99E+11,2442.50092,42.73761368,122283853,47.3,22.48177606,2.84,45,576,943,,31,212183,16.9,29,4.9,Developing Country
Nigeria,2001,44137994252,351.9943383,3.23E+11,2578.21048,43.67113113,125394046,47.6,15.830985,3.25,48,574,936,,36,168107,17.3,27,5.1,Developing Country
Nigeria,2002,59116847822,459.7095672,3.79E+11,2945.251712,44.59230042,128596079,47.9,17.137754,2.43,49,571,928,,4,42007,17.8,25,5.3,Developing Country
Nigeria,2003,67655813930,512.9301648,4.14E+11,3139.678999,52.2,131900634,48.3,30.19550849,4.5,41,567,918,,42,141258,18.3,29,5.4,Developing Country
Nigeria,2004,87845420504,649.166035,4.65E+11,3433.443997,46.42185211,135320420,48.8,57.22555815,4.33,47,563,907,,43,31521,18.8,33,5.4,Developing Country
Nigeria,2005,1.12248E+11,808.3270931,5.10E+11,3672.153941,47.34236145,138865014,49.5,6.416252787,4.11,4,556,893,18,45,110927,19.3,36,5.4,Developing Country
Nigeria,2006,1.4543E+11,1020.285494,5.57E+11,3909.120998,48.27477646,142538305,50.2,10.35779424,3.66,396,549,879,27,46,704,19.9,4,5.3,Developing Country
Nigeria,2007,1.66451E+11,1137.428225,6.10E+11,4167.553874,50.13091943,146339971,50.9,104.4746444,4.47,388,542,863,42,54,2613,2.4,42,5.2,Developing Country
Nigeria,2008,2.08065E+11,1384.60955,6.64E+11,4417.395095,50.3,150269622,51.4,105.5910629,4,386,536,848,41,6,9960,21,53,5,Developing Country
Nigeria,2009,1.69481E+11,1098.210818,7.23E+11,4682.435753,51.1919899,154324939,51.9,14.5676468,4.24,376,527,832,63,66,1272,21.6,63,4.9,Developing Country
Nigeria,2010,3.69062E+11,2328.422755,7.90E+11,4981.358044,48,158503203,52.4,133.1230872,3.47,374,521,817,49,54,8491,22.2,54,4.8,Developing Country
Nigeria,2011,4.11744E+11,2529.059915,8.49E+11,5213.836906,55.9,162805080,52.8,187.5733187,3.69,375,513,802,46,48,18843,22.8,48,4.7,Developing Country
Nigeria,2012,4.60954E+11,2756.426095,9.02E+11,5392.095242,54.26990509,167228803,53.2,204.7186256,3.3,374,505,788,42,42,6447,23.5,42,4.4,Developing Country
